Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Fraudulent
T10192,4371,1264.2,Online Purchase,8,Tablet,San Francisco,0,41,2,Credit Card,0
T10193,3687,4878.48,Bank Transfer,20,Desktop,Boston,1,5,12,Credit Card,0
T10194,2705,3486,Bill Payment,18,Mobile,Houston,4,116,8,Credit Card,0
T10195,2302,2870.39,Online Purchase,11,Mobile,Houston,0,56,9,Credit Card,0
T10196,1712,53.4,Bank Transfer,19,Tablet,San Francisco,2,58,9,Credit Card,0
T10197,4599,4450.11,ATM Withdrawal,8,Mobile,Houston,2,5,8,Credit Card,0
T10198,1856,21.89,Bank Transfer,2,Tablet,,4,66,1,Credit Card,0
T10199,3321,1896.91,Bank Transfer,6,Mobile,San Francisco,3,16,2,Credit Card,0
T10200,2327,2609.54,Bank Transfer,0,Desktop,Boston,2,5,13,Credit Card,0
T10201,3140,2129.65,Bank Transfer,4,Tablet,Houston,3,91,3,Credit Card,0
T10202,1881,368.47,Bill Payment,15,Desktop,Chicago,4,110,2,Credit Card,0
T10203,1820,3615.06,ATM Withdrawal,23,Tablet,San Francisco,1,111,10,Credit Card,0
T10204,2996,2977.6,POS Payment,13,Mobile,New York,3,44,13,Credit Card,0
T10205,1841,1098.55,Bill Payment,21,Tablet,,2,19,11,Credit Card,0
T10206,1729,108.26,Bank Transfer,1,Tablet,San Francisco,1,56,2,Credit Card,0
T10207,3618,2640.3,Bank Transfer,8,Desktop,Seattle,2,10,10,Credit Card,0
T10208,3167,1870.4,Online Purchase,18,Desktop,Seattle,2,15,6,Credit Card,0
T10209,1821,4638.31,POS Payment,13,Tablet,Boston,4,13,3,Credit Card,0
T10210,2382,3432.99,POS Payment,20,Mobile,Houston,2,74,9,Credit Card,0
T10211,4728,453.53,Online Purchase,23,Desktop,Los Angeles,2,38,4,Credit Card,0
T10212,3104,3823.84,Bank Transfer,20,Desktop,Boston,3,93,2,Credit Card,0
T10213,3356,4350.55,Bill Payment,18,Tablet,Chicago,3,10,9,Credit Card,0
T10214,2516,2125.06,Bill Payment,23,Unknown Device,Boston,3,36,1,Credit Card,1
T10215,1228,4918.8,ATM Withdrawal,12,Tablet,Houston,3,35,8,Credit Card,0
T10216,4523,847.18,ATM Withdrawal,4,Tablet,Houston,2,50,3,Credit Card,1
T10217,4682,3048.35,Bill Payment,3,Desktop,Seattle,0,96,2,Credit Card,0
T10218,4933,562.05,Online Purchase,22,Mobile,San Francisco,2,95,9,Credit Card,0
T10219,4047,3905.39,Bank Transfer,9,Mobile,Houston,3,10,9,Credit Card,0
T10220,2204,443.57,Online Purchase,0,Tablet,Boston,1,55,13,Credit Card,0
T10221,2698,,Bill Payment,10,Mobile,New York,0,72,11,Credit Card,0
T10222,2606,3389.8,ATM Withdrawal,0,Mobile,Houston,1,19,11,Credit Card,0
T10223,1866,2697.78,POS Payment,8,Desktop,New York,2,38,12,Credit Card,0
T10224,4820,3306.42,Bill Payment,15,Desktop,Boston,2,111,2,Credit Card,0
T10225,4027,1592.77,ATM Withdrawal,22,Mobile,Miami,0,107,6,Credit Card,0
T10226,4687,1212.57,POS Payment,16,Tablet,New York,4,60,5,Credit Card,0
T10227,4768,3742.35,Online Purchase,8,Unknown Device,Seattle,2,29,1,Credit Card,0
T10228,1729,4233.97,Online Purchase,20,Tablet,Chicago,2,91,4,Credit Card,0
T10229,1170,4262.71,POS Payment,5,Tablet,Los Angeles,0,83,5,Credit Card,0
T10230,2588,3777.69,Bank Transfer,10,Mobile,San Francisco,3,38,10,Credit Card,1
T10231,4755,2355.71,ATM Withdrawal,13,Tablet,Chicago,4,4,1,Credit Card,0
T10232,2970,1620.26,Bill Payment,14,Tablet,Los Angeles,4,108,5,Credit Card,0
T10233,2660,60.67,Bill Payment,1,Mobile,,3,102,2,Credit Card,0
T10234,1037,4783.61,POS Payment,,Tablet,Los Angeles,1,60,2,Credit Card,0
T10235,4826,,Bill Payment,17,Tablet,Seattle,2,1,13,Credit Card,0
T10236,1721,1492.28,ATM Withdrawal,10,Tablet,Houston,4,65,8,Credit Card,0
T10237,3362,771.96,Bill Payment,6,Tablet,Miami,1,71,8,Credit Card,0
T10238,4535,477.72,POS Payment,12,Mobile,Houston,1,43,11,Credit Card,0
T10239,4335,3269.82,POS Payment,11,Tablet,Houston,0,67,13,Credit Card,0
T10240,2633,1486.99,Bill Payment,2,Desktop,Houston,3,55,4,Credit Card,0
T10241,2452,3569.72,ATM Withdrawal,2,Desktop,Los Angeles,3,76,12,Credit Card,1
T10242,4451,296.09,Bill Payment,14,Desktop,Chicago,3,39,3,Credit Card,0
T10243,3489,,Online Purchase,21,Mobile,Los Angeles,0,9,12,Credit Card,0
T10244,3309,3850.52,POS Payment,17,Desktop,Seattle,3,5,1,Credit Card,0
T10245,1818,937.13,ATM Withdrawal,20,Mobile,Los Angeles,3,18,12,Credit Card,0
T10246,4049,49997.8,POS Payment,3,Desktop,Boston,0,60,14,Credit Card,0
T10247,4761,1476.75,POS Payment,18,Tablet,Seattle,0,91,2,Credit Card,0
T10248,1522,1860.78,Bank Transfer,8,Tablet,San Francisco,4,30,12,Credit Card,0
T10249,2212,3672.51,POS Payment,18,Mobile,Boston,2,73,2,Credit Card,0
T10250,4643,2651.05,Online Purchase,18,Tablet,Chicago,1,42,5,Credit Card,0
T10251,2205,1503.55,Online Purchase,4,Mobile,Seattle,0,29,4,Credit Card,0
T10252,3737,3326.52,ATM Withdrawal,18,Desktop,Seattle,1,100,10,Credit Card,0
T10253,3165,1407.42,POS Payment,9,Desktop,Los Angeles,1,113,6,Credit Card,0
T10254,4117,2239.2,Bill Payment,20,Desktop,San Francisco,4,61,9,Credit Card,1
T10255,4365,1315.97,Online Purchase,,Tablet,Miami,2,93,13,Credit Card,1
T10256,2263,111.12,POS Payment,23,Tablet,New York,1,104,3,Credit Card,0
T10257,4733,4379.45,POS Payment,12,Mobile,Houston,2,54,13,Credit Card,0
T10258,2003,2545.58,Bank Transfer,11,Desktop,New York,2,82,6,Credit Card,0
T10259,2665,1520.96,ATM Withdrawal,18,Desktop,Chicago,4,71,7,Credit Card,0
T10260,4042,3685.71,Bank Transfer,19,Tablet,Miami,0,43,9,Credit Card,0
T10261,4340,4544.7,ATM Withdrawal,13,Desktop,Houston,0,20,11,Credit Card,0
T10262,2651,1951.59,POS Payment,6,Desktop,Seattle,0,27,3,Credit Card,0
T10263,1078,967.71,Online Purchase,22,Mobile,Miami,4,57,9,Credit Card,0
T10264,1978,1700.31,POS Payment,13,Mobile,Los Angeles,3,45,6,Credit Card,0
T10265,1133,1821.65,ATM Withdrawal,10,Tablet,Houston,3,11,3,Credit Card,0
T10266,4976,3167.22,Bill Payment,22,,Los Angeles,0,80,8,Credit Card,0
T10267,4952,3420.04,POS Payment,15,Mobile,Chicago,3,16,10,Credit Card,0
T10268,1098,1222.79,Bill Payment,,Desktop,,4,9,10,Credit Card,0
T10269,3280,4779.27,ATM Withdrawal,4,Unknown Device,Houston,2,73,2,Credit Card,0
T10270,4700,4091.44,POS Payment,21,Desktop,Seattle,4,69,10,Credit Card,0
T10271,3240,4231.1,ATM Withdrawal,7,Tablet,Miami,4,56,9,Credit Card,0
T10272,3648,3509.09,Bank Transfer,0,Desktop,Seattle,3,106,6,Credit Card,0
T10273,3654,4352.25,Online Purchase,22,Tablet,Chicago,3,85,7,Credit Card,0
T10274,4524,3566.36,POS Payment,15,Mobile,New York,2,115,7,Credit Card,0
T10275,3932,1409.7,Bill Payment,4,Desktop,Boston,1,16,5,Credit Card,0
T10276,4637,4374.7,Bank Transfer,18,Mobile,New York,1,19,4,Credit Card,0
T10277,3269,4607.76,Online Purchase,20,Unknown Device,New York,4,105,5,Credit Card,0
T10278,3119,3830.59,Online Purchase,10,Mobile,San Francisco,3,53,2,Credit Card,0
T10279,3521,,ATM Withdrawal,18,Mobile,Boston,3,22,11,Credit Card,0
T10280,4751,319.24,Bank Transfer,7,Tablet,Los Angeles,0,79,13,Credit Card,0
T10281,4769,3740.54,Online Purchase,7,Mobile,Seattle,0,36,13,Credit Card,0
T10282,3702,1417.06,Bank Transfer,18,Desktop,Los Angeles,2,38,14,Credit Card,0
T10283,1018,2749.17,Bill Payment,19,Tablet,Houston,4,87,13,Credit Card,0
T10284,1363,3762.42,Bank Transfer,6,Mobile,Chicago,0,2,2,Credit Card,0
T10285,2213,4807.14,Online Purchase,23,Mobile,New York,1,46,3,Credit Card,0
T10286,2171,1703.97,Online Purchase,7,Mobile,Los Angeles,1,20,1,Credit Card,0
T10287,1649,4766,POS Payment,18,Tablet,Chicago,1,25,11,Credit Card,0
T10288,4239,529.77,Bill Payment,7,Tablet,Houston,1,72,5,Credit Card,0
T10289,1841,1352.41,POS Payment,10,,Chicago,2,51,8,Credit Card,0
T10290,3347,599.89,POS Payment,11,Tablet,Chicago,3,107,7,Credit Card,0
T10291,3221,2750.03,Online Purchase,15,Tablet,San Francisco,0,31,11,Credit Card,0
T10292,2271,3590.57,Bill Payment,22,Mobile,,0,83,10,Credit Card,0
T10293,3192,4677.22,ATM Withdrawal,16,Tablet,San Francisco,4,8,2,Credit Card,0
T10294,1932,3263.3,ATM Withdrawal,,Unknown Device,Houston,2,67,6,Credit Card,0
T10295,3954,4464.88,ATM Withdrawal,13,Mobile,Los Angeles,2,106,11,Credit Card,0
T10296,3692,2358.87,Bank Transfer,16,Mobile,Boston,2,60,2,Credit Card,0
T10297,2342,932.42,Bank Transfer,17,Mobile,,1,39,12,Credit Card,0
T10298,1565,3387.9,Bill Payment,1,Mobile,Los Angeles,0,21,14,Credit Card,0
T10299,4317,,Bank Transfer,18,Mobile,New York,1,97,3,Credit Card,0
T10300,4879,3563.37,POS Payment,12,Tablet,Chicago,2,38,13,Credit Card,0
T10301,3428,1684.25,ATM Withdrawal,12,Desktop,Boston,4,57,6,Credit Card,0
T10302,3895,4986.92,Bank Transfer,12,Mobile,Boston,4,99,5,Credit Card,0
T10303,4549,2323.49,ATM Withdrawal,3,Mobile,Houston,3,70,11,Credit Card,0
T10304,1755,96.29,ATM Withdrawal,,Desktop,Los Angeles,2,30,8,Credit Card,0
T10305,1782,,ATM Withdrawal,23,Mobile,Miami,1,87,6,Credit Card,0
T10306,2584,49997.8,Bank Transfer,7,Mobile,Los Angeles,3,6,10,Credit Card,1
T10307,3415,4207.96,Online Purchase,7,Mobile,Los Angeles,3,103,1,Credit Card,0
T10308,4362,2189.5,POS Payment,23,Mobile,New York,1,18,3,Credit Card,0
T10309,2100,2070.93,ATM Withdrawal,1,Tablet,New York,2,118,7,Credit Card,0
T10310,2320,3805.04,Online Purchase,16,,Houston,0,88,7,Credit Card,0
T10311,1406,267.66,Online Purchase,11,Desktop,Houston,2,109,4,Credit Card,0
T10312,3318,1203.61,POS Payment,1,Desktop,New York,2,62,6,Credit Card,0
T10313,3519,3032.08,Online Purchase,3,Desktop,Los Angeles,4,74,4,Credit Card,0
T10314,2331,1987.04,Online Purchase,2,Tablet,Boston,2,94,13,Credit Card,0
T10315,1696,487.57,ATM Withdrawal,14,Mobile,Houston,0,11,9,Credit Card,0
T10316,2772,1227.24,ATM Withdrawal,4,Desktop,Boston,3,93,1,Credit Card,0
T10317,1715,888.72,ATM Withdrawal,4,Mobile,Chicago,1,71,4,Credit Card,0
T10318,2234,734.51,Bank Transfer,12,Mobile,Chicago,2,4,4,Credit Card,0
T10319,4078,1251.44,Bank Transfer,12,Unknown Device,Seattle,2,6,6,Credit Card,0
T10320,3779,2810.22,Bank Transfer,17,Mobile,Chicago,0,90,6,Credit Card,0
T10321,1211,4910.97,Bank Transfer,4,Mobile,Miami,4,84,10,Credit Card,0
T10322,1435,1189.22,POS Payment,21,Mobile,Boston,3,53,8,Credit Card,0
T10323,3359,1359.31,ATM Withdrawal,23,Desktop,Seattle,4,44,3,Credit Card,0
T10324,4230,3446.7,Online Purchase,18,Desktop,Chicago,3,78,11,Credit Card,0
T10325,2494,2633.85,POS Payment,15,Desktop,,2,87,2,Credit Card,0
T10326,2852,,ATM Withdrawal,,Tablet,Boston,0,119,8,Credit Card,0
T10327,2392,415.96,POS Payment,4,,Seattle,0,13,12,Credit Card,0
T10328,1729,1442.23,POS Payment,1,,Seattle,4,96,6,Credit Card,0
T10329,3503,1949.98,ATM Withdrawal,19,Mobile,New York,1,20,13,Credit Card,0
T10330,4163,,Online Purchase,8,Mobile,Boston,0,79,12,Credit Card,0
T10331,3766,3461.22,Bill Payment,17,Desktop,San Francisco,0,47,7,Credit Card,0
T10332,4612,1030.69,Online Purchase,2,Desktop,,3,97,2,Credit Card,0
T10333,4012,1723.26,Online Purchase,18,Mobile,Los Angeles,4,117,5,Credit Card,0
T10334,1878,4350.2,Online Purchase,10,Mobile,Seattle,4,29,3,Credit Card,0
T10335,1063,3682.15,Bill Payment,11,Desktop,New York,0,85,1,Credit Card,0
T10336,2547,149.96,Online Purchase,21,Desktop,New York,0,88,5,Credit Card,0
T10337,4363,1873.06,POS Payment,11,Desktop,Chicago,4,64,7,Credit Card,0
T10338,4118,4130.66,ATM Withdrawal,5,Tablet,New York,1,117,13,Credit Card,0
T10339,2830,3916.27,POS Payment,22,Desktop,Miami,4,2,10,Credit Card,0
T10340,1548,856.79,Bank Transfer,1,Desktop,Los Angeles,2,6,6,Credit Card,0
T10341,1769,999.84,Online Purchase,7,Tablet,San Francisco,2,118,12,Credit Card,0
T10342,2522,3827.25,Bill Payment,15,Desktop,Boston,2,94,1,Credit Card,0
T10343,2649,3932.78,POS Payment,13,Mobile,Boston,1,99,13,Credit Card,0
T10344,4314,3281.56,Bank Transfer,0,Mobile,Seattle,0,15,8,Credit Card,0
T10345,1010,2013.51,POS Payment,2,,Los Angeles,1,27,4,Credit Card,0
T10346,4119,250.66,Bank Transfer,2,Desktop,San Francisco,0,1,12,Credit Card,0
T10347,1007,4033.82,Bank Transfer,5,Unknown Device,Seattle,2,93,7,Credit Card,0
T10348,2393,4116.82,Bill Payment,16,Mobile,Boston,1,113,8,Credit Card,0
T10349,4511,1576.7,POS Payment,7,Desktop,Miami,4,54,3,Credit Card,0
T10350,4555,3493.32,POS Payment,9,Mobile,Boston,1,57,12,Credit Card,1
T10351,3178,4308.44,Online Purchase,3,Mobile,Seattle,0,75,6,Credit Card,0
T10352,4592,1468.64,ATM Withdrawal,13,Desktop,,1,32,10,Credit Card,0
T10353,3681,4179.52,POS Payment,21,Mobile,Boston,1,77,6,Credit Card,0
T10354,1113,3258.55,Bank Transfer,,Mobile,New York,1,54,5,Credit Card,0
T10355,3648,2912.49,Bill Payment,4,Mobile,,1,33,5,Credit Card,0
T10356,1544,4316.62,Bank Transfer,4,Tablet,Miami,3,13,4,Credit Card,0
T10357,4345,4399.71,ATM Withdrawal,12,Desktop,Houston,1,106,10,Credit Card,0
T10358,1816,1999.9,Bill Payment,13,Mobile,,4,85,7,Credit Card,0
T10359,1737,3049.91,ATM Withdrawal,12,Tablet,Los Angeles,3,13,6,Credit Card,0
T10360,4175,3055.05,ATM Withdrawal,19,Desktop,Miami,1,2,5,Credit Card,0
T10361,2355,2417.58,Bank Transfer,7,Mobile,Los Angeles,1,43,5,Credit Card,0
T10362,2385,3058.5,Bank Transfer,20,Unknown Device,Boston,2,85,8,Credit Card,0
T10363,4992,,Online Purchase,22,Desktop,Miami,3,12,6,Credit Card,0
T10364,2467,3912.67,Online Purchase,14,Tablet,San Francisco,1,75,10,Credit Card,0
T10365,2060,4274.02,POS Payment,20,,,4,93,13,Credit Card,0
T10366,4202,2960.23,Bank Transfer,6,Desktop,Houston,0,24,4,Credit Card,0
T10367,3942,2323.66,Bill Payment,16,Tablet,Los Angeles,2,81,7,Credit Card,0
T10368,4624,1445.87,POS Payment,16,Tablet,Chicago,1,62,13,Credit Card,1
T10369,2318,2818.21,Bill Payment,1,Desktop,Los Angeles,3,51,1,Credit Card,0
T10370,2866,4114.01,POS Payment,5,Desktop,Los Angeles,1,10,9,Credit Card,0
T10371,4699,3172.7,Online Purchase,10,Unknown Device,Seattle,3,36,8,Credit Card,0
T10372,4597,1056.11,Online Purchase,10,Tablet,Los Angeles,2,77,13,Credit Card,0
T10373,1463,1057.66,Bill Payment,9,Desktop,Chicago,3,81,9,Credit Card,0
T10374,1997,474.04,POS Payment,18,Mobile,San Francisco,0,90,14,Credit Card,0
T10375,4344,4251.63,Online Purchase,9,Mobile,Miami,4,87,12,Credit Card,0
T10376,2678,3330.77,ATM Withdrawal,0,Tablet,Miami,0,79,11,Credit Card,0
T10377,1864,975.6,ATM Withdrawal,16,Desktop,Chicago,2,65,3,Credit Card,0
T10378,1864,2891.86,Bill Payment,16,Mobile,,4,6,12,Credit Card,0
T10379,4446,49997.8,POS Payment,1,Mobile,New York,3,114,12,Credit Card,0
T10380,4122,4236.16,ATM Withdrawal,8,Mobile,Boston,1,103,2,Credit Card,0
T10381,3397,3564.71,Bill Payment,,Desktop,,1,93,1,Credit Card,0
T10382,3221,4960.98,Bill Payment,17,Desktop,New York,3,23,4,Credit Card,0
T10383,3123,2415.86,Bill Payment,10,Mobile,Houston,2,39,12,Credit Card,1
T10384,3803,1668.98,Online Purchase,15,Tablet,Seattle,3,16,13,Credit Card,0
T10385,2104,4368.78,Online Purchase,5,Mobile,San Francisco,4,25,6,Credit Card,0
T10386,4474,1684.58,POS Payment,15,Tablet,Houston,0,1,1,Credit Card,0
T10387,4289,,Bank Transfer,23,,Chicago,2,68,14,Credit Card,0
T10388,4661,,Bank Transfer,22,Mobile,New York,1,99,14,Credit Card,0
T10389,4631,410.29,POS Payment,,Tablet,Miami,3,28,3,Credit Card,1
T10390,1466,3604.17,Bill Payment,4,Mobile,Chicago,4,23,6,Credit Card,0
T10391,2932,1166.77,Bill Payment,16,Desktop,Seattle,2,107,6,Credit Card,1
T10392,3865,4621.93,ATM Withdrawal,8,Desktop,Los Angeles,3,45,13,Credit Card,0
T10393,3039,1394.41,POS Payment,22,Tablet,San Francisco,1,63,3,Credit Card,0
T10394,4696,178.74,ATM Withdrawal,10,Desktop,Boston,3,44,6,Credit Card,0
T10395,2762,4208.44,ATM Withdrawal,3,Mobile,Houston,4,48,4,Credit Card,0
T10396,2701,692.11,Online Purchase,9,Unknown Device,Miami,1,62,12,Credit Card,0
T10397,3712,4847.17,POS Payment,10,Tablet,New York,1,104,10,Credit Card,0
T10398,3367,3123.07,POS Payment,12,Mobile,New York,0,92,5,Credit Card,0
T10399,3407,4599.63,Bank Transfer,,Mobile,Miami,2,88,10,Credit Card,0
T10400,3371,3267.43,Bank Transfer,5,Tablet,,3,5,6,Credit Card,0
T10401,4509,4090.21,Bank Transfer,,Mobile,Miami,0,39,2,Credit Card,0
T10402,2136,2826.12,ATM Withdrawal,19,Desktop,San Francisco,3,85,4,Credit Card,0
T10403,4092,1957.42,ATM Withdrawal,,Mobile,Los Angeles,4,27,8,Credit Card,0
T10404,3707,365.47,ATM Withdrawal,15,Tablet,San Francisco,0,52,12,Credit Card,0
T10405,1746,49997.8,Bill Payment,4,Mobile,Miami,2,37,14,Credit Card,0
T10406,4491,2416.45,Bank Transfer,6,Desktop,,1,68,6,Credit Card,0
T10407,3750,1220.13,Bill Payment,8,Tablet,San Francisco,2,24,8,Credit Card,0
T10408,1665,49997.8,Bill Payment,8,Mobile,Chicago,1,9,14,Credit Card,0
T10409,4860,2532.1,Bank Transfer,6,Tablet,New York,2,59,6,Credit Card,0
T10410,2617,4829.09,ATM Withdrawal,1,Tablet,Seattle,4,76,7,Credit Card,0
T10411,3268,2039.9,POS Payment,2,Tablet,Boston,3,102,7,Credit Card,0
T10412,2646,4430.16,Online Purchase,9,Desktop,Boston,2,43,10,Credit Card,0
T10413,4094,4972.61,POS Payment,17,Mobile,Seattle,1,101,6,Credit Card,0
T10414,2999,2114.05,Bill Payment,12,Desktop,Houston,1,111,3,Credit Card,0
T10415,1347,1199.35,Bill Payment,2,Tablet,,4,6,8,Credit Card,0
T10416,2705,4885.86,Bank Transfer,0,Unknown Device,Chicago,4,87,13,Credit Card,1
T10417,2538,2551.62,Bill Payment,22,Desktop,Seattle,4,71,11,Credit Card,0
T10418,2637,2490.52,Bill Payment,22,Desktop,Los Angeles,1,14,11,Credit Card,0
T10419,3360,2100.98,Online Purchase,13,Desktop,Seattle,2,42,6,Credit Card,0
T10420,4178,4160.26,Bill Payment,15,Desktop,Los Angeles,3,12,9,Credit Card,0
T10421,4931,1262.62,ATM Withdrawal,4,Desktop,Boston,2,41,5,Credit Card,0
T10422,2042,1929.66,Online Purchase,21,Mobile,New York,4,35,7,Credit Card,0
T10423,2845,4531.82,POS Payment,8,Mobile,Miami,3,83,5,Credit Card,0
T10424,1466,4643.31,ATM Withdrawal,19,,Miami,2,102,8,Credit Card,0
T10425,3944,1706.2,Bank Transfer,9,Tablet,Miami,0,97,12,Credit Card,0
T10426,2591,4642.83,ATM Withdrawal,1,Tablet,New York,0,19,5,Credit Card,0
T10427,2234,3745.4,POS Payment,12,Tablet,San Francisco,4,38,1,Credit Card,0
T10428,4572,3354.89,ATM Withdrawal,12,Mobile,San Francisco,3,46,11,Credit Card,0
T10429,1240,1385.84,Online Purchase,6,Desktop,Miami,0,98,5,Credit Card,0
T10430,2193,2202.9,ATM Withdrawal,5,Desktop,Houston,0,59,13,Credit Card,0
T10431,2762,917.47,Bank Transfer,3,Desktop,San Francisco,0,71,7,Credit Card,0
T10432,4198,1353.51,Bill Payment,20,Desktop,Chicago,0,68,3,Credit Card,1
T10433,3414,3532.66,ATM Withdrawal,20,Desktop,Los Angeles,2,76,14,Credit Card,0
T10434,4092,2488.94,POS Payment,6,Mobile,Houston,3,61,12,Credit Card,0
T10435,1907,3322.45,Online Purchase,7,Mobile,New York,0,117,10,Credit Card,0
T10436,4221,39.77,POS Payment,12,Tablet,Miami,4,62,7,Credit Card,0
T10437,4088,3974.51,Online Purchase,5,Tablet,New York,1,34,10,Credit Card,0
T10438,3185,4924.22,Bank Transfer,17,Desktop,San Francisco,0,106,11,Credit Card,0
T10439,3097,1952.36,ATM Withdrawal,0,Desktop,Boston,2,108,8,Credit Card,0
T10440,1338,2277.72,Bill Payment,9,Mobile,Seattle,3,84,14,Credit Card,0
T10441,4460,3065.45,Bank Transfer,7,Tablet,Miami,4,114,12,Credit Card,0
T10442,4880,2417.72,Online Purchase,1,Desktop,San Francisco,3,118,4,Credit Card,0
T10443,4740,2790.87,Bill Payment,11,Mobile,Seattle,2,40,13,Credit Card,0
T10444,3221,1533.55,Bank Transfer,17,Mobile,Seattle,3,32,2,Credit Card,0
T10445,2920,3223.15,Bank Transfer,0,Mobile,New York,0,35,2,Credit Card,0
T10446,2393,4949.26,Bill Payment,3,Mobile,Miami,1,75,4,Credit Card,0
T10447,1772,502.25,Bank Transfer,13,Unknown Device,New York,0,41,9,Credit Card,1
T10448,1887,4098,ATM Withdrawal,1,Desktop,Seattle,3,47,11,Credit Card,0
T10449,4738,3006.04,Bill Payment,8,Tablet,Seattle,2,20,3,Credit Card,0
T10450,2512,1521.06,ATM Withdrawal,12,Tablet,Miami,2,6,2,Credit Card,0
T10451,1642,,Online Purchase,23,Tablet,Los Angeles,0,84,14,Credit Card,0
T10452,4438,1486.93,POS Payment,13,Mobile,Boston,1,108,3,Credit Card,0
T10453,1411,3767.82,Bill Payment,9,Tablet,Los Angeles,1,27,13,Credit Card,0
T10454,3362,3167.5,POS Payment,22,Desktop,Los Angeles,1,28,6,Credit Card,0
T10455,4445,169.49,Bill Payment,7,Desktop,Miami,3,92,12,Credit Card,0
T10456,4209,3214.24,Online Purchase,7,Mobile,New York,3,21,1,Credit Card,0
T10457,2420,1732.74,Online Purchase,13,Mobile,,3,44,1,Credit Card,0
T10458,2772,201.37,Bill Payment,20,Desktop,Seattle,0,36,14,Credit Card,0
T10459,2110,2833.07,POS Payment,11,Mobile,New York,3,5,12,Credit Card,0
T10460,2341,878.15,POS Payment,8,Desktop,Miami,4,51,3,Credit Card,0
T10461,4431,3056.66,Bank Transfer,14,Tablet,Miami,4,84,2,Credit Card,0
T10462,3598,2414.26,Online Purchase,19,Tablet,Boston,2,1,5,Credit Card,0
T10463,4540,660.51,Online Purchase,6,Mobile,Seattle,3,56,8,Credit Card,0
T10464,3618,218.03,Online Purchase,14,Mobile,New York,1,78,8,Credit Card,0
T10465,4227,4035.89,POS Payment,1,Desktop,Chicago,3,89,5,Credit Card,0
T10466,1631,1615.25,POS Payment,9,Mobile,Seattle,3,62,5,Credit Card,0
T10467,4111,2264.13,Online Purchase,12,Tablet,San Francisco,0,21,13,Credit Card,0
T10468,2476,2350.73,Bank Transfer,20,Mobile,San Francisco,4,42,1,Credit Card,0
T10469,3917,1818.81,Bill Payment,20,Mobile,Los Angeles,3,9,12,Credit Card,0
T10470,4970,1003.77,POS Payment,19,Tablet,Miami,2,67,1,Credit Card,0
T10471,4351,65.83,POS Payment,2,Desktop,San Francisco,1,71,11,Credit Card,0
T10472,2582,1633.18,Online Purchase,0,Mobile,,4,18,11,Credit Card,0
T10473,4176,2979.3,Bill Payment,16,Desktop,San Francisco,2,107,2,Credit Card,0
T10474,4264,3429.15,Bill Payment,5,Tablet,,1,13,14,Credit Card,0
T10475,1235,3644.55,Bill Payment,7,Mobile,New York,3,79,5,Credit Card,1
T10476,1178,1232.19,Online Purchase,4,Desktop,Miami,1,14,4,Credit Card,1
T10477,4472,2931.23,Bill Payment,6,Mobile,San Francisco,0,72,9,Credit Card,0
T10478,2563,1095.21,Bank Transfer,13,Mobile,Chicago,2,100,10,Credit Card,0
T10479,2914,,POS Payment,8,Desktop,Chicago,2,5,5,Credit Card,0
T10480,4551,611.94,ATM Withdrawal,9,Unknown Device,Miami,2,47,4,Credit Card,0
T10481,3352,625.88,ATM Withdrawal,11,Mobile,Los Angeles,4,4,3,Credit Card,0
T10482,1657,4633.63,Online Purchase,18,Mobile,Houston,4,106,10,Credit Card,0
T10483,2456,1957.85,ATM Withdrawal,15,Desktop,Seattle,1,9,6,Credit Card,0
T10484,2449,4886.27,Bill Payment,9,Mobile,Los Angeles,3,96,14,Credit Card,0
T10485,2252,4819.33,Online Purchase,,Desktop,,4,10,7,Credit Card,0
T10486,3264,2498.91,Online Purchase,1,Tablet,Seattle,4,60,2,Credit Card,0
T10487,1989,4407.9,Bill Payment,17,,Houston,2,27,10,Credit Card,1
T10488,4662,2099.82,ATM Withdrawal,15,Tablet,New York,0,57,8,Credit Card,0
T10489,1027,,Bank Transfer,21,Tablet,Miami,0,83,3,Credit Card,0
